"['August', '2009', ':Neaman:MHDQ134-FM', ':', 'nea80644_fm_i-xxii.qxd']","tf.Tensor(0, shape=(), dtype=int32)",6
"['To', 'the', 'many', 'students', 'I', '’ve', 'had', 'the', 'privilege', 'of', 'teaching', 'over', 'the', 'years', 'who', 'have', 'contributed', 'in', 'many', 'ways', 'to', 'the', 'broad', 'field', 'of', 'electrical', 'engineering', ',', 'and', 'to', 'future', 'students', 'who', 'will', 'contribute', 'in', 'ways', 'we', 'can', 'not', 'now', 'imagine', '.']","tf.Tensor(2, shape=(), dtype=int32)",6
"['Hard', 'disk', ':']","tf.Tensor(0, shape=(), dtype=int32)",6
['vi'],"tf.Tensor(3, shape=(), dtype=int32)",6
"['This', 'flexibility', 'allows', 'instructors', 'to', 'present', 'topics', 'in', 'whatever', 'order', 'makes', 'the', 'most', 'sense', 'for', 'their', 'students', '.']","tf.Tensor(0, shape=(), dtype=int32)",6
"['To', 'the', 'many', 'students', 'I', '’ve', 'had', 'the', 'privilege', 'of', 'teaching', 'over', 'the', 'years', 'who', 'have', 'contributed', 'in', 'many', 'ways', 'to', 'the', 'broad', 'field', 'of', 'electrical', 'engineering', ',', 'and', 'to', 'future', 'students', 'who', 'will', 'contribute', 'in', 'ways', 'we', 'can', 'not', 'now', 'imagine', '.']","tf.Tensor(3, shape=(), dtype=int32)",6
"['v', 'nea80644_fm_i-xxii.qxd']","tf.Tensor(3, shape=(), dtype=int32)",6
"['Problem', 'solving', 'techniques', 'guide', 'students', 'through', 'analyzing', 'and', 'solving', 'a', 'problem', '.']","tf.Tensor(0, shape=(), dtype=int32)",6
"['08/06/2009', '11:45', 'PM']","tf.Tensor(0, shape=(), dtype=int32)",6
"['The', 'pn', 'Junction', '23', '1.3', 'Diode', 'Circuits', ':', 'DC', 'Analysis', 'and', 'Models', '34', '1.4', 'Diode', 'Circuits', ':', 'AC', 'Equivalent', 'Circuit', '43', '1.5', 'Other', 'Diode', 'Types', '48', '1.6', 'Design', 'Application', ':', 'Diode', 'Thermometer', '54', '1.7', 'Summary', '56', 'Problems', '57', 'Chapter', '2', 'Diode', 'Circuits', '67', 'Preview', '67', '2.1', 'Rectifier', 'Circuits', '68', '2.2', 'Zener', 'Diode', 'Circuits', '84', '2.3', 'Clipper', 'and', 'Clamper', 'Circuits', '90', '2.4', 'Multiple', '-', 'Diode', 'Circuits', '97', '2.5', 'Photodiode', 'and', 'LED', 'Circuits', '106', '2.6', 'Design', 'Application', ':', 'DC', 'Power', 'Supply', '108', '2.7', 'Summary', '110', 'Problems', '111', 'Chapter', '3', 'The', 'Field', '-Effect', 'Transistor', '125', 'Preview', '125', '3.1', 'MOS']","tf.Tensor(5, shape=(), dtype=int32)",6
"['Amplifiers', '369', 'Chapter', '7', 'Frequency', 'Response', '469', 'Chapter', '8', 'Output', 'Stages', 'and', 'Power', 'Amplifiers', '559', 'PROLOGUE', 'II', 'PROLOGUE', 'TO', 'ELECTRONIC', 'DESIGN', '615', 'PART', '2', 'ANALOG', 'ELECTRONICS']","tf.Tensor(5, shape=(), dtype=int32)",4
"['He', 'has', 'published', 'many', 'papers', 'and', 'is', 'the', 'author', 'of', 'Semiconductor', 'Physics', 'and', 'Devices', ':', 'Basic', 'Principles', ',', 'third', 'edition', 'and', 'An', 'Introduction', 'to', 'Semiconductor', 'Devices', '.']","tf.Tensor(4, shape=(), dtype=int32)",6
"['Page', 'ix', 'F506', 'Tempwork', ':', 'Dont', ""'"", 'Del', 'Rakesh', ':']","tf.Tensor(5, shape=(), dtype=int32)",6
"['August', '2009', ':', 'Neaman:MHDQ134', '-FM', ':', 'Brief', 'Table', 'of', 'Contents', 'PROLOGUE', 'I', 'PROLOGUE', 'TO', 'ELECTRONICS', '1', 'PART', '1', 'SEMICONDUCTOR', 'DEVICES', 'AND', 'BASIC', 'APPLICATIONS']","tf.Tensor(4, shape=(), dtype=int32)",6
"['08/04/2009', '08:21', 'PM']","tf.Tensor(5, shape=(), dtype=int32)",6
"['A', 'fundamental', 'breakthrough', 'in', 'electronics', 'came', 'in', 'December', '1947', ',', 'when', 'the', 'first', 'transistor', 'was', 'demonstrated', 'at', 'Bell', 'Telephone', 'Laboratories', 'by', 'William', 'Shockley', ',', 'John', 'Bardeen', ',', 'and', 'Walter', 'Brattain', '.']","tf.Tensor(7, shape=(), dtype=int32)",6
"['Atypical', 'electrical', 'engineer', 'will', 'perform', 'many', 'diverse', 'functions', ',', 'and', 'is', 'likely', 'to', 'use', ',', 'design', ',', 'or', 'build', 'systems', 'incorporating', 'some', 'form', 'of', 'electronics', '.']","tf.Tensor(6, shape=(), dtype=int32)",7
"['Electronics', 'is', 'defined', 'as', 'the', 'science', 'of', 'the', 'motion', 'of', 'charges', 'in', 'a', 'gas', ',', 'vacuum', ',', 'or', 'semiconductor', '.']","tf.Tensor(7, shape=(), dtype=int32)",6
"['June:Rakesh', '06-08-09:MHDQ134-PROL']","tf.Tensor(6, shape=(), dtype=int32)",13
"['One', 'dramatic', 'example', 'of', 'IC', 'technology', 'is', 'the', 'small', 'laptop', 'computer', ',', 'which', 'today', 'has', 'more', 'capability', 'than', 'the', 'equipment', 'that', 'just', 'a', 'few', 'years', 'ago', 'would', 'have', 'filled', 'an', 'entire', 'room', '.']","tf.Tensor(7, shape=(), dtype=int32)",6
"['Today', ',', 'electronics', 'generally', 'involves', 'transistors', 'and', 'transistor', 'circuits', '.']","tf.Tensor(7, shape=(), dtype=int32)",6
"['BRIEF', 'HISTORY']","tf.Tensor(8, shape=(), dtype=int32)",6
"['Consequently', ',', 'the', 'division', 'between', 'electrical', 'and', 'electronic', 'engineering', 'is', 'no', 'longer', 'as', 'clear', 'as', 'originally', 'defined', '.']","tf.Tensor(7, shape=(), dtype=int32)",6
"['BRIEF', 'HISTORY']","tf.Tensor(7, shape=(), dtype=int32)",6
"['The', 'website', 'for', 'Microeletronics', 'features', 'tools', 'for', 'students', 'and', 'teachers', '.']","tf.Tensor(6, shape=(), dtype=int32)",0
"['The', 'amplification', 'of', 'such', 'signals', 'is', 'a', 'large', 'part', 'of', 'electronics', ',', 'and', 'doing', 'so', 'with', 'little', 'or', 'no', 'distortion', 'is', 'a', 'major', 'consideration', '.']","tf.Tensor(10, shape=(), dtype=int32)",11
"['One', 'input', 'is', 'from', 'a', 'power', 'supply', 'that', 'provides', 'dc', 'voltages', 'and', 'currents', 'to', 'establish', 'the', 'proper', 'biasing', 'for', 'transistors', '.']","tf.Tensor(10, shape=(), dtype=int32)",8
"['DISCRETE', 'AND', 'INTEGRATED', 'CIRCUITS']","tf.Tensor(10, shape=(), dtype=int32)",11
"['The', 'output', 'music', 'signal', 'from', 'the', 'compact', 'disc', 'system', 'consists', 'of', 'a', 'small', 'time', '-', 'varying', 'voltage', 'and', 'current', ',', 'which', 'means', 'that', 'the', 'signal', 'power', 'is', 'relatively', 'small', '.']","tf.Tensor(9, shape=(), dtype=int32)",8
"['For', 'example', ',', 'Figure', 'PR1.l', 'shows', 'a', 'signal', 'source', 'that', 'is', 'the', 'output', 'of', 'a', 'compact', 'disc', 'system', '.']","tf.Tensor(9, shape=(), dtype=int32)",8
"['ELECTRONIC', 'CIRCUITS']","tf.Tensor(9, shape=(), dtype=int32)",10
"['The', 'second', 'input', 'is', 'a', 'signal', '.']","tf.Tensor(8, shape=(), dtype=int32)",10
"['A', 'linear', 'amplifier', 'magnifies', 'an', 'input', 'signal', 'and', 'produces', 'an', 'output', 'signal', 'whose', 'amplitude', 'is', 'larger', 'and', 'directly', 'proportional', 'to', 'the', 'input', 'signal', '.']","tf.Tensor(10, shape=(), dtype=int32)",11
"['The', 'additional', 'power', 'in', 'the', 'output', 'signal', 'is', 'a', 'result', 'of', 'a', 'redistribution', 'of', 'ac', 'and', 'dc', 'power', 'within', 'the', 'device', '.']","tf.Tensor(8, shape=(), dtype=int32)",9
"['dc', 'voltage', 'source', 'dc', 'power', 'Signal', 'Amplifier', 'Load', 'source', 'Low', 'High', 'CD', 'player', 'signal', 'signal', 'Speakers', 'power', 'power', 'Figure', 'PR1.1', 'Schematic', 'of', 'an', 'electronic', 'circuit', 'with', 'two', 'input', 'signals', ':', 'the', 'dc', 'power', 'supply', 'input', ',', 'and', 'the', 'signal', 'input']","tf.Tensor(8, shape=(), dtype=int32)",9
"['For', 'example', ',', 'we', 'will', 'look', 'at', 'the', 'various', 'circuits', 'that', 'makeup', 'the', 'operational', 'amplifier', ',', 'an', 'important', 'IC', 'in', 'analog', 'electronics', '.']","tf.Tensor(10, shape=(), dtype=int32)",11
"['Resistors', ',', 'capacitors', ',', 'and', 'inductors', ',', 'are', 'examples', 'of', 'passive', 'devices', '.']","tf.Tensor(9, shape=(), dtype=int32)",8
"['Since', 'the', 'digital', 'signal', 'has', 'discrete', 'values', ',', 'it', 'is', 'said', 'to', 'be', 'quantized', '.']","tf.Tensor(10, shape=(), dtype=int32)",11
"['Page', '2', 'F506', 'Tempwork', ':', 'Dont', ""'"", 'Del', 'Rakesh', ':']","tf.Tensor(8, shape=(), dtype=int32)",11
"['The', 'voltage', 'signal', 'shown', 'graphically', 'in', 'Figure', 'PR1.2', '(', 'a', ')', 'is', 'called', 'an', 'analog', 'signal', '.']","tf.Tensor(10, shape=(), dtype=int32)",11
"['The', 'magnitude', 'of', 'an', 'analog', 'signal', 'can', 'take', 'on', 'any', 'value', 'within', 'limits', 'and', 'may', 'vary', 'continuously', 'with', 'time', '.']","tf.Tensor(10, shape=(), dtype=int32)",11
"['In', 'a', 'passive', 'electrical', 'device', ',', 'the', 'time', 'average', 'power', 'delivered', 'to', 'the', 'device', 'over', 'an', 'infinite', 'time', 'period', 'is', 'always', 'greater', 'than', 'or', 'equal', 'to', 'zero', '.']","tf.Tensor(8, shape=(), dtype=int32)",9
"['PASSIVE', 'AND', 'ACTIVE', 'DEVICES']","tf.Tensor(9, shape=(), dtype=int32)",8
"['Semiconductor', 'devices', 'are', 'the', 'basic', 'components', 'in', 'electronic', 'circuits', '.']","tf.Tensor(14, shape=(), dtype=int32)",8
"['In', 'many', 'electronic', 'systems', ',', 'signals', 'are', 'processed', ',', 'transmitted', ',', 'and', 'received', 'in', 'digital', 'form', '.']","tf.Tensor(13, shape=(), dtype=int32)",12
"['An', 'uppercase', 'letter', 'with', 'an', 'uppercase', 'subscript', ',', 'such', 'as', 'IB', 'and', 'VB', 'E', ',', 'indicates', 'a', 'dc', 'quantity', '.']","tf.Tensor(12, shape=(), dtype=int32)",13
"['A', 'lowercase', 'letter', 'with', 'an', 'uppercase', 'subscript', ',', 'such', 'as', 'iB', 'and', 'vB', 'E', ',', 'indicates', 'a', 'total', 'instantaneous', 'value', '.']","tf.Tensor(12, shape=(), dtype=int32)",13
"['Voice', 'communications', 'and', 'music', 'are', 'just', 'two', 'examples', '.']","tf.Tensor(12, shape=(), dtype=int32)",10
"['As', 'with', 'any', 'discipline', ',', 'however', ',', 'the', 'basics', 'must', 'be', 'mastered', 'before', 'the', 'overall', 'system', 'characteristics', 'and', 'limitations', 'can', 'be', 'understood', '.']","tf.Tensor(13, shape=(), dtype=int32)",14
"['Digital', 'signals']","tf.Tensor(11, shape=(), dtype=int32)",12
"['Electronic', 'circuits', 'that', 'process', 'analog', 'signals', 'are', 'called', 'analog', 'circuits', '.']","tf.Tensor(11, shape=(), dtype=int32)",10
"['Electronic', 'circuits', 'that', 'process', 'analog', 'signals', 'are', 'called', 'analog', 'circuits', '.']","tf.Tensor(12, shape=(), dtype=int32)",10
"['Since', 'the', 'digital', 'signal', 'has', 'discrete', 'values', ',', 'it', 'is', 'said', 'to', 'be', 'quantized', '.']","tf.Tensor(12, shape=(), dtype=int32)",10
"['The', 'coefficient', 'of', 'e', 'jωt', 'is', 'a', 'complex', 'number', 'that', 'represents', 'the', 'amplitude', 'and', 'phase', 'angle', 'of', 'the', 'sinusoidal', 'voltage', '.']","tf.Tensor(13, shape=(), dtype=int32)",22
"['Page', '4', 'F506', 'Tempwork', ':', 'Dont', ""'"", 'Del', 'Rakesh', ':']","tf.Tensor(12, shape=(), dtype=int32)",10
"['Page', '6', 'F506', 'Tempwork', ':', 'Dont', ""'"", 'Del', 'Rakesh', ':']","tf.Tensor(14, shape=(), dtype=int32)",10
"['Voice', 'communications', 'and', 'music', 'are', 'just', 'two', 'examples', '.']","tf.Tensor(11, shape=(), dtype=int32)",10
['SUMMARY'],"tf.Tensor(13, shape=(), dtype=int32)",14
"['Semiconductor', 'devices', 'are', 'the', 'basic', 'components', 'in', 'electronic', 'circuits', '.']","tf.Tensor(13, shape=(), dtype=int32)",56
"['Since', 'the', 'digital', 'signal', 'has', 'discrete', 'values', ',', 'it', 'is', 'said', 'to', 'be', 'quantized', '.']","tf.Tensor(11, shape=(), dtype=int32)",15
"['Electronic', 'circuits', 'that', 'process', 'digital', 'signals', 'are', 'called', 'digital', 'circuits', '.', 'v(', 't', ')', 'v(', 't', ')', 'Logic', '1', 'VH', 'Logic', '0', 'Time', 'VL', '0', 'Time', '(', 'a', ')', '(', 'b)', 'Figure', 'PR1.2', 'Graphs', 'of', 'analog', 'and', 'digital', 'signals', ':', '(', 'a', ')', 'analog', 'signal', 'versus', 'time', 'and', '(', 'b', ')', 'digital', 'signal', 'versus', 'time', 'nea80644_pro01_001-006.qxd']","tf.Tensor(12, shape=(), dtype=int32)",10
"['To', 'gain', 'a', 'better', 'understanding', 'of', 'the', 'behavior', 'of', 'the', 'electronic', 'devices', 'in', 'circuits', ',', 'we', 'must', 'first', 'understand', 'a', 'few', 'of', 'the', 'characteristics', 'of', 'the', 'semiconductor', 'material', '.']","tf.Tensor(17, shape=(), dtype=int32)",15
"['Since', 'the', 'diode', 'is', 'a', 'nonlinear', 'element', ',', 'the', 'analysis', 'of', 'circuits', 'containing', 'diodes', 'is', 'not', 'as', 'straightforward', 'as', 'the', 'analysis', 'of', 'simple', 'linear', 'resistor', 'circuits', '.']","tf.Tensor(16, shape=(), dtype=int32)",15
"['Determine', 'the', 'properties', 'of', 'a', 'pn', 'junction', 'including', 'the', 'ideal', 'current–voltage', 'characteristics', 'of', 'the', 'pn', 'junction', 'diode', '.']","tf.Tensor(17, shape=(), dtype=int32)",16
"['As', 'an', 'application', ',', 'design', 'a', 'simple', 'electronic', 'thermometer', 'using', 'the', 'temperature', 'characteristics', 'of', 'a', 'diode', '.']","tf.Tensor(15, shape=(), dtype=int32)",16
"['Gain', 'an', 'understanding', 'of', 'the', 'properties', 'and', 'characteristics', 'of', 'a', 'few', 'specialized', 'diodes', '.', '•']","tf.Tensor(15, shape=(), dtype=int32)",16
['•'],"tf.Tensor(15, shape=(), dtype=int32)",17
"['7', '7', 'PART', 'nea80644_ch01_07-066.qxd']","tf.Tensor(15, shape=(), dtype=int32)",14
"['Page', '10', 'F506', 'Tempwork', ':', 'Dont', ""'"", 'Del', 'Rakesh', ':', 'June:Rakesh', '06-08-09:MHDQ134-01', 'Folder:MHDQ134-01', ':', '10', 'Part', '1', 'Semiconductor', 'Devices', 'and', 'Basic', 'Applications', '1.1', 'SEMICONDUCTOR', 'MATERIALS', 'AND', 'PROPERTIES']","tf.Tensor(17, shape=(), dtype=int32)",18
['1'],"tf.Tensor(15, shape=(), dtype=int32)",16
"['Chapter', '1', 'briefly', 'discusses', 'semiconductor', 'material', 'characteristics', 'and', 'then', 'introduces', 'the', 'semiconductor', 'diode', '.']","tf.Tensor(14, shape=(), dtype=int32)",15
"['The', 'intent', 'of', 'this', 'brief', 'discussion', 'is', 'to', 'become', 'familiar', 'with', 'some', 'of', 'the', 'semiconductor', 'material', 'terminology', ',', 'and', 'to', 'gain', 'an', 'understanding', 'of', 'the', 'mechanisms', 'that', 'generate', 'currents', 'in', 'a', 'semiconductor', '.']","tf.Tensor(15, shape=(), dtype=int32)",16
"['Electrons', 'in', 'the', 'outermost', 'shell', 'are', 'called', 'valence', 'electrons', ',', 'and', 'the', 'chemical', 'activity', 'of', 'a', 'material', 'is', 'determined', 'primarily', 'by', 'the', 'number', 'of', 'such', 'electrons', '.']","tf.Tensor(17, shape=(), dtype=int32)",18
"['Chapter', '5', 'introduces', 'the', 'bipolar', 'transistor', ',', 'presents', 'the', 'dc', 'analysis', 'of', 'bipolar', 'transistor', 'circuits', ',', 'and', 'discusses', 'basic', 'applications', 'of', 'this', 'transistor', '.']","tf.Tensor(14, shape=(), dtype=int32)",18
"['Gain', 'an', 'understanding', 'of', 'the', 'properties', 'and', 'characteristics', 'of', 'a', 'few', 'specialized', 'diodes', '.', '•']","tf.Tensor(17, shape=(), dtype=int32)",16
"['As', 'an', 'application', ',', 'design', 'a', 'simple', 'electronic', 'thermometer', 'using', 'the', 'temperature', 'characteristics', 'of', 'a', 'diode', '.']","tf.Tensor(17, shape=(), dtype=int32)",16
"['Various', 'basic', 'circuits', 'in', 'which', 'these', 'devices', 'are', 'used', 'are', 'analyzed', '.']","tf.Tensor(15, shape=(), dtype=int32)",14
"['A', 'basic', 'electronic', 'device', 'is', 'the', 'pn', 'junction', 'diode', '.']","tf.Tensor(15, shape=(), dtype=int32)",18
"['The', 'Equilibrium', 'pn', 'Junction', 'Figure', '1.10', '(', 'a', ')', 'is', 'a', 'simplified', 'block', 'diagram', 'of', 'a', 'pn', 'junction', '.']","tf.Tensor(18, shape=(), dtype=int32)",19
"['The', 'real', 'power', 'of', 'semiconductor', 'electronics', 'occurs', 'when', 'p-', 'and', 'n-regions', 'are', 'directly', 'adjacent', 'to', 'each', 'other', ',', 'forming', 'a', 'pn', 'junction', '.']","tf.Tensor(19, shape=(), dtype=int32)",18
"['The', 'interface', 'at', 'x', '=', '0', 'is', 'called', 'the', 'metallurgical', 'junction', '.']","tf.Tensor(18, shape=(), dtype=int32)",19
"['For', 'I', '=', '1', 'mA', '=', '1', '×', '10−', '3', 'A', 'and', 'J', '=', '200', 'A', '/', 'cm2', ',', 'the', 'cross-sectional', 'area', 'is', 'A', '=', '5', '×', '10', '−', '6', 'cm2', '.']","tf.Tensor(18, shape=(), dtype=int32)",19
"['The', 'flow', 'of', 'holes', 'from', 'the', 'p-region', 'uncovers', 'negatively', 'charged', 'acceptor', 'ions', ',', 'and', 'the', 'flow', 'of', 'Doping', 'concentration', 'N', 'Cross-sectional', 'a', 'N', 'area', 'd', 'n', '2', 'n', '2', 'pp', 'n', 'npo', '=', 'i', 'pno', '=', 'in', 'Na', 'Nd', 'x', '=', '0', 'x', '=', '0', 'x', '=', '0', '(', 'a', ')', '(', 'b', ')', '(', 'c', ')', 'Figure', '1.10', '(', 'a', ')', 'The', 'pn', 'junction', ':', '(', 'a', ')', 'simplified', 'one-', 'dimensional', 'geometry', ',', '(', 'b', ')', 'doping', 'profile', 'of', 'an', 'ideal', 'uniformly', 'doped', 'pn', 'junction', ',', 'and', '(', 'c', ')', 'three', '-', 'dimensional', 'representation', 'showing', 'the', 'cross-sectional', 'area', 'p-region', 'n-region', 'Na', 'Hole', 'Nd', 'diffusion', 'Electron', 'diffusion', 'x', '=', '0', 'Figure', '1.11', 'Initial', 'diffusion', 'of', 'electrons', 'and', 'holes', 'across', 'the', 'metallurgical', 'junction', 'at', 'the', '“', 'instant', 'in', 'time', '”', 'that', 'the', 'p-', 'and', 'n-regions', 'are', 'joined', 'together']","tf.Tensor(18, shape=(), dtype=int32)",19
"['(', 'Conventional', 'current', 'is', 'in', 'the', 'direction', 'of', 'the', 'flow', 'of', 'positive', 'charge', '.', ')']","tf.Tensor(18, shape=(), dtype=int32)",19
"['This', 'implies', 'that', 'if', 'a', 'current', 'of', '1', 'mA', ',', 'for', 'example', ',', 'is', 'required', 'in', 'a', 'semiconductor', 'device', ',', 'the', 'size', 'of', 'the', 'device', 'is', 'small', '.']","tf.Tensor(18, shape=(), dtype=int32)",19
"['06/08/2009', '05:15', 'PM']","tf.Tensor(19, shape=(), dtype=int32)",20
"['In', 'the', 'next', 'section', ',', 'we', 'will', 'consider', 'a', 'small', '-', 'signal', 'model', 'of', 'the', 'diode', 'that', 'will', 'describe', 'the', 'behavior', 'of', 'the', 'pn', 'junction', 'with', 'small', 'changes', 'in', 'voltages', 'and', 'currents', '.']","tf.Tensor(20, shape=(), dtype=int32)",19
"['An', 'external', 'circuit', 'connected', 'to', 'the', 'diode', 'must', 'be', 'designed', 'to', 'control', 'the', 'forward', 'current', 'through', 'the', 'diode', '.']","tf.Tensor(19, shape=(), dtype=int32)",20
"['Mathematical', 'relationships', ',', 'or', 'models', ',', 'that', 'describe', 'the', 'current–voltage', 'characteristics', 'of', 'electrical', 'elements', 'allow', 'us', 'to', 'analyze', 'and', 'design', 'circuits', 'without', 'having', 'to', 'fabricate', 'and', 'test', 'them', 'in', 'the', 'laboratory', '.']","tf.Tensor(19, shape=(), dtype=int32)",20
"['06/08/2009', '05:15', 'PM']","tf.Tensor(19, shape=(), dtype=int32)",20
"['To', 'begin', 'to', 'understand', 'diode', 'circuits', ',', 'consider', 'a', 'simple', 'diode', 'application', '.']","tf.Tensor(19, shape=(), dtype=int32)",20
"['Objective', ':', '•', 'Examine', 'dc', 'analysis', 'techniques', 'for', 'diode', 'circuits', 'using', 'various', 'models', 'to', 'describe', 'the', 'diode', 'characteristics', '.']","tf.Tensor(19, shape=(), dtype=int32)",20
"['In', 'this', 'section', ',', 'we', 'will', 'develop', 'the', 'dc', 'analysis', 'and', 'modeling', 'techniques', 'of', 'diode', 'circuits', '.']","tf.Tensor(19, shape=(), dtype=int32)",20
"['However', ',', 'there', 'are', 'electronic', 'functions', 'that', 'can', 'be', 'implemented', 'only', 'by', 'nonlinear', 'circuits', '.']","tf.Tensor(20, shape=(), dtype=int32)",19
"['Assume', 'piecewise', 'linear', 'diode', 'parameters', 'of', 'Vγ', '=', '0.6', 'V', 'and', 'r', 'f', '=', '10', '\x05.']","tf.Tensor(20, shape=(), dtype=int32)",25
"['The', 'relationship', 'between', 'the', 'ac', 'componen', '(', 'ts', 'oft', ')', 'he', 'diode', 'voltage', 'and', 'current', 'is', 'then', '=', 'Ii', 'DQ', 'd', '·', 'vd', '=', 'gd', '·', 'vd', '(', '1.31', '(', 'a', ')', ')', 'VT', 'or', '(', ')', '=', 'VT', 'vd', '·', 'id', '=', 'rd', '·', 'id', '(', '1.31', '(', 'b', ')', ')', 'IDQ']","tf.Tensor(21, shape=(), dtype=int32)",20
"['For', 'the', 'dc', 'analysis', ',', 'we', 'set', 'vi', '=', '0', 'and', 'then', 'determine', 'the', 'dc', 'quiescent', 'current', 'from', 'Figure', '1.36', '(', 'a', ')', 'as', 'VP', 'S', '−', 'Vγ', '5', '−', '0.6', 'IDQ', '=', '=', '=', '0.88', 'mA', 'R', '5', 'The', 'dc', 'value', 'of', 'the', 'output', 'voltage', 'is', 'Vo', '=', 'IDQ', 'R', '=', '(', '0.88', ')', '(', '5', ')', '=', '4.4', 'V', 'For', 'the', 'ac', 'analysis', ',', 'we', 'consider', 'only', 'the', 'ac', 'signals', 'and', 'parameters', 'in', 'the', 'circuit', 'in', 'Figure', '1.36', '(', 'b', ')', '.']","tf.Tensor(21, shape=(), dtype=int32)",20
"['Page', '44', 'F506', 'Tempwork', ':', 'Dont', ""'"", 'Del', 'Rakesh', ':', 'June:Rakesh', '06-08-09:MHDQ134-01', 'Folder:MHDQ134-01', ':', '44', 'Part', '1', 'Semiconductor', 'Devices', 'and', 'Basic', 'Applications', '+', 'vD', '–', '+', '+', 'iD', 'iv', '+', 'Div', '+', 'IR', 'vO', 'VPS', '–', '–', '–', '(', 'a', ')', 'ID', 't', '1', 'Slope', '=', 'gd', '=', 'rid', 'Id', 'DQ', 'Q-point', 'IDQ', 'Time', '(', 'b', ')', 'vD', 'vd', 'VDQ', 'vD', 't', 'Time', 'VDQ', '(', 'c', ')', '(', 'd)', 'Figure', '1.35', 'AC', 'circuit', 'analysis', ':', '(', 'a', ')', 'circuit', 'with', 'combined', 'dc', 'and', 'sinusoidal', 'input', 'voltages', ',', '(', 'b', ')', 'sinusoidal', 'diode', 'current', 'superimposed', 'on', 'the', 'quiescent', 'current', ',', '(', 'c', ')', 'sinusoidal', 'diode', 'voltage', 'superimposed', 'on', 'the', 'quiescent', 'value', ',', 'and', '(', 'd', ')', 'forward', '-', 'biased', 'diode', 'IV', 'characteristics', 'with', 'a', 'sinusoidal', 'current', 'and', 'voltage', 'superimposed', 'on', 'the', 'quiescent', 'values', 'The', 'relat', '(', 'ions', ')', 'hip', 'betw', '(', 'een', 'th', ')e', 'diode', 'current', 'and', 'voltage', 'can', 'be', 'written', 'as', '∼', 'vD', 'VDQ', '+vd', 'iD', '=', 'IV', 'V', '(', '1.26', ')', 'Se', 'T', '=', 'ISe', 'T', 'where', 'VDQ', 'is', 'the', 'dc', 'quiescent', 'voltage', 'and', 'vd', 'is', 'the', 'ac', 'component', '.']","tf.Tensor(21, shape=(), dtype=int32)",20
"['06/08/2009', '05:15', 'PM']","tf.Tensor(21, shape=(), dtype=int32)",20
"['Since', 'the', 'input', 'voltage', 'contains', 'a', 'dc', 'component', 'with', 'an', 'ac', 'signal', 'superimposed', ',', 'the', 'diode', 'current', 'will', 'also', 'contain', 'a', 'dc', 'component', 'with', 'an', 'ac', 'signal', 'superimposed', ',', 'as', 'shown', 'in', 'Figure', '1.35', '(', 'b', ')', '.']","tf.Tensor(21, shape=(), dtype=int32)",20
