"['In', 'some', 'chapters', ',', 'particularly', 'the', 'chapters', 'on', 'frequency', 'response', 'and', 'feedback', ',', 'computer', 'analysis', 'is', 'used', 'more', 'heavily', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['The', 'end', '-of-', 'chapter', 'design', 'problems', 'are', 'designated', 'with', 'a', '“', 'D', '”', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Many', 'of', 'these', 'examples', 'and', 'problems', 'have', 'a', 'set', 'of', 'specifications', 'that', 'lead', 'to', 'a', 'unique', 'solution', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Applications', ':', 'Switch', ',', 'Digital', 'Logic', 'Gate', ',', 'and', 'Amplifier', '165', '3.4', 'Constant', '-Current', 'Biasing', '170', '3.5', 'Multistage', 'MOSFET', 'Circuits', '175', '3.6', 'Junction', 'Field', '-Effect', 'Transistor', '180', '3.7', 'Design', 'Application', ':', 'Diode', 'Thermometer', 'with', 'an', 'MOS', 'Transistor', '190', '3.8', 'Summary', '192', 'Problems', '194', 'Chapter', '4', 'Basic', 'FET', 'Amplifiers', '205', 'Preview', '205', '4.1', 'The', 'MOSFET', 'Amplifier', '206', '4.2', 'Basic', 'Transistor', 'Amplifier', 'Configurations', '216', '4.3', 'The', 'Common', '-Source', 'Amplifier', '216', '4.4', 'The', 'Common', '-', 'Drain', '(', 'Source', '-', 'Follower', ')', 'Amplifier', '227', '4.5', 'The', 'Common', '-', 'Gate', 'Configuration', '234', '4.6', 'The', 'Three', 'Basic', 'Amplifier', 'Configurations', ':', 'Summary', 'and', 'Comparison', '237', '4.7', 'Single', '-', 'Stage', 'Integrated', 'Circuit', 'MOSFET', 'Amplifiers', '238', '4.8', 'Multistage', 'Amplifiers', '254', '4.9', 'Basic', 'JFET', 'Amplifiers', '258', '4.10', 'Design', 'Application', ':', 'A', 'Two-Stage', 'Amplifier', '264', '4.11', 'Summary', '266', 'Problems', '268', 'Chapter', '5', 'The', 'Bipolar', 'Junction', 'Transistor', '285', 'Preview', '285', '5.1', 'Basic', 'Bipolar', 'Junction', 'Transistor', '286', '5.2', 'DC', 'Analysis', 'of', 'Transistor', 'Circuits', '301', '5.3', 'Basic', 'Transistor', 'Applications', '323', '5.4', 'Bipolar', 'Transistor', 'Biasing', '330', '5.5', 'Multistage', 'Circuits', '344', '5.6', 'Design', 'Application', ':', 'Diode', 'Thermometer', 'with', 'a', 'Bipolar', 'Transistor', '348', '5.7', 'Summary', '350', 'Problems', '352', 'Chapter', '6', 'Basic', 'BJT', 'Amplifiers', '369', 'Preview', '369', '6.1', 'Analog', 'Signals', 'and', 'Linear', 'Amplifiers', '370', '6.2', 'The', 'Bipolar', 'Linear', 'Amplifier', '371', '6.3', 'Basic', 'Transistor', 'Amplifier', 'Configurations', '396', '6.4', 'Common-Emitter', 'Amplifiers', '398', '6.5', 'AC', 'Load', 'Line', 'Analysis', '413', 'nea80644_fm_i-xxii.qxd']","tf.Tensor(6, shape=(), dtype=int32)",6
"['•', 'Problem', 'Solving', 'Techniques', 'are', 'given', 'throughout', 'each', 'chapter', 'to', 'assist', 'the', 'reader', 'in', 'analyzing', 'circuits', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Analog', 'Circuits', 'NEW', 'TO', 'THE', 'FOURTH', 'EDITION', '•', 'Addition', 'of', 'over', '250', 'new', 'Exercise', 'and', 'Test', 'Your', 'Understanding', 'Problems', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Each', 'major', 'section', 'of', 'a', 'chapter', 'begins', 'with', 'a', 'restatement', 'of', 'the', 'objective', 'for', 'this', 'portion', 'of', 'the', 'chapter', '.', '•']","tf.Tensor(6, shape=(), dtype=int32)",6
"['5', 'Bipolar', 'Transistors']","tf.Tensor(6, shape=(), dtype=int32)",6
"['4', 'MOSFET', 'Circuits', '6', 'Bipolar', 'Circuits']","tf.Tensor(6, shape=(), dtype=int32)",6
"['08/04/2009', '08:21', 'PM']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Part', '3', '.', 'Chapters', '16', 'and', '17', 'form', 'Part', '3', 'of', 'the', 'text', ',', 'and', 'cover', 'the', 'basics', 'of', 'digital', 'electronics', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['These', 'exercise', 'problems', 'are', ',', 'in', 'general', ',', 'more', 'comprehensive', 'that', 'those', 'presented', 'at', 'the', 'end', 'of', 'an', 'example', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['08/04/2009', '08:21', 'PM']","tf.Tensor(6, shape=(), dtype=int32)",6
"['The', 'book', 'is', 'divided', 'into', 'three', 'parts', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Chapter', '10', 'presents', 'constant', '-', 'current', 'source', 'biasing', 'circuits', 'and', 'introduces', 'the', 'active', 'load', ',', 'both', 'of', 'which', 'are', 'used', 'extensively', 'in', 'ICs', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Manufacturers', ""'"", 'data', 'sheets', 'for', 'several', 'devices', 'and', 'circuits', 'are', 'included', 'in', 'Appendix', 'B.', 'Standard', 'resistor', 'and', 'capacitor', 'values', 'are', 'given', 'in', 'Appendix', 'C', ',', 'and', 'references', 'and', 'other', 'reading', 'sources', 'are', 'listed', 'in', 'Appendix', 'D.', 'Finally', ',', 'answers', 'to', 'selected', 'end', '-', 'of', 'chapter', 'problems', 'are', 'given', 'in', 'Appendix', 'E.', 'Order', 'of', 'Presentation']","tf.Tensor(6, shape=(), dtype=int32)",6
['•'],"tf.Tensor(6, shape=(), dtype=int32)",6
"['For', 'those', 'instructors', 'who', 'wish', 'to', 'present', 'ideal', 'op', '-', 'amp', 'circuits', 'as', 'a', 'first', 'topic', 'in', 'electronics', ',', 'Chapter', '9', 'is', 'written', 'such', 'that', 'sections', '9.1', 'through', '9.5.5', 'can', 'be', 'studied', 'as', 'a', 'first', 'chapter', 'in', 'electronics', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['A', 'Summary', 'section', 'follows', 'the', 'text', 'of', 'each', 'chapter', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Five', 'appendices', 'are', 'included', 'at', 'the', 'end', 'of', 'the', 'text', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Answers', 'are', 'given', 'for', 'each', 'exercise', 'problem', 'so', 'readers', 'do', 'not', 'have', 'to', 'search', 'for', 'an', 'answer', 'at', 'the', 'end', 'of', 'the', 'book', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['These', 'exercise', 'problems', 'will', 'reinforce', 'readers', '’grasp', 'of', 'the', 'material', 'before', 'they', 'move', 'on', 'to', 'the', 'next', 'section', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['August', '2009', ':', 'Neaman:MHDQ134', '-FM', ':', 'Preface', 'xvii', 'design', 'techniques', ',', 'so', 'mixing', 'the', 'two', 'transistor', 'types', 'within', 'a', 'given', 'chapter', 'would', 'introduce', 'unnecessary', 'confusion', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['The', 'book', 'is', 'written', 'with', 'a', 'certain', 'degree', 'of', 'flexibility', 'so', 'that', 'instructors', 'can', 'design', 'their', 'own', 'order', 'of', 'presentation', 'of', 'topics', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Folder', ':MHDQ134-P', 'Prologue', 'to', 'Electronics']","tf.Tensor(6, shape=(), dtype=int32)",6
"['08/04/2009', '08:21', 'PM']","tf.Tensor(6, shape=(), dtype=int32)",6
"['To', 'learn', 'more', 'about', 'CourseSmart', 'options', ',', 'contact', 'your', 'sales', 'representative', 'or', 'visit', 'www.CourseSmart.com.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Page', 'xx', 'F506', 'Tempwork', ':', 'Dont', ""'"", 'Del', 'Rakesh', ':']","tf.Tensor(6, shape=(), dtype=int32)",6
"['A', 'large', 'number', 'of', 'problems', 'are', 'given', 'at', 'the', 'end', 'of', 'each', 'chapter', ',', 'organized', 'according', 'to', 'the', 'subject', 'of', 'each', 'section', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['ELECTRONIC', 'TEXTBOOK', 'OPTIONS']","tf.Tensor(6, shape=(), dtype=int32)",6
"['I', 'also', 'appreciate', 'the', 'efforts', 'of', 'project', 'managers', 'who', 'guided', 'the', 'work', 'through', 'its', 'final', 'phase', 'toward', 'publication', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['My', 'thanks', 'also', 'go', 'out', 'to', 'those', 'individuals', 'who', 'have', 'continued', 'to', 'review', 'the', 'book', 'prior', 'to', 'new', 'editions', 'being', 'published', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['Separate', 'computer', 'simulation', 'problems', 'and', 'open-ended', 'design', 'problems', 'are', 'also', 'included', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['This', 'effort', 'included', 'gently', ',', 'but', 'firmly', ',', 'pushing', 'me', 'through', 'proofreading', '.']","tf.Tensor(6, shape=(), dtype=int32)",6
"['The', 'primary', 'example', 'of', 'this', 'type', 'of', 'integrated', 'circuit', 'is', 'the', 'microprocessor', '.']","tf.Tensor(8, shape=(), dtype=int32)",8
"['The', 'development', 'of', 'the', 'IC', 'continued', 'at', 'a', 'rapid', 'rate', 'through', 'the', '1960s', ',', 'using', 'primarily', 'bipolar', 'transistor', 'technology', '.']","tf.Tensor(8, shape=(), dtype=int32)",8
"['Page', '5', 'F506', 'Tempwork', ':', 'Dont', ""'"", 'Del', 'Rakesh', ':']","tf.Tensor(13, shape=(), dtype=int32)",13
"['In', 'many', 'cases', ',', 'digital', 'signals', 'must', 'be', 'converted', 'from', 'and', 'to', 'analog', 'signals', '.']","tf.Tensor(12, shape=(), dtype=int32)",12
"['Chapter', '5', 'introduces', 'the', 'bipolar', 'transistor', ',', 'presents', 'the', 'dc', 'analysis', 'of', 'bipolar', 'transistor', 'circuits', ',', 'and', 'discusses', 'basic', 'applications', 'of', 'this', 'transistor', '.']","tf.Tensor(15, shape=(), dtype=int32)",15
['•'],"tf.Tensor(17, shape=(), dtype=int32)",17
"['Since', 'the', 'diode', 'is', 'a', 'nonlinear', 'element', ',', 'the', 'analysis', 'of', 'circuits', 'containing', 'diodes', 'is', 'not', 'as', 'straightforward', 'as', 'the', 'analysis', 'of', 'simple', 'linear', 'resistor', 'circuits', '.']","tf.Tensor(15, shape=(), dtype=int32)",15
"['However', ',', 'these', 'concentrations', 'can', 'be', 'greatly', 'increased', 'by', 'adding', 'controlled', 'amounts', 'of', 'certain', 'impurities', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['The', 'net', 'charge', 'in', 'a', 'semiconductor', 'is', 'zero', ';', 'that', 'is', ',', 'the', 'semiconductor', 'is', 'neutral', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Therefore', ',', 'we', 'use', 'the', 'notation', 'ni', 'as', 'the', 'intrinsic', 'carrier', 'concentration', 'for', 'the', 'concentration', 'of', 'the', 'free', 'electrons', ',', 'as', '(', 'well', ')', 'as', 'that', 'of', 'the', 'holes', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Figure', '1.4', '(', 'b', ')', 'qualitatively', 'Si', 'Si', 'Si', 'Si', 'shows', 'an', 'electron', 'from', 'the', 'valence', 'band', 'gaining', 'enough', 'energy', 'and', 'moving', 'into', 'the', 'conduction', 'band', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Electrons', 'can', 'not', 'exist', 'within', 'the', 'forbidden', 'bandgap', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['These', 'free', 'electrons', 'in', 'the', 'conduction', 'band', 'can', 'move', 'throughout', 'the', 'crystal', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Figure', '1.1', '(', 'c', ')', 'is', 'a', 'two', '-dimensional', 'representation', 'of', 'the', 'lattice', 'formed', 'by', 'the', 'five', 'silicon', 'atoms', 'in', 'Figure', '1.1', '(', 'a', ')', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['An', 'intrinsic', 'electron', 'concentration', 'of', '1.5', '×', '1010', 'cm', '−3', 'may', 'appear', 'to', 'be', 'large', ',', 'but', 'it', 'is', 'relatively', 'small', 'compared', 'to', 'the', 'concentration', 'of', 'silicon', 'atoms', ',', 'which', 'is', '5', '×', '1022', 'cm', '−3', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Table', '1.2', 'shows', 'a', 'portion', 'of', 'the', 'periodic', 'table', 'in', 'which', 'the', 'more', 'common', 'semiconductors', 'are', 'found', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Most', 'electronic', 'devices', 'are', 'fabricated', 'by', 'using', 'semiconductor', 'materials', 'along', 'with', 'conductors', 'and', 'insulators', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['June:Rakesh', '06-08-09:MHDQ134-01', 'Folder:MHDQ134-01', ':', 'Chapter', '1', 'Semiconductor', 'Materials', 'and', 'Diodes', '11', 'Table', '1.2', 'A', 'portion', 'of', 'the', 'periodic', 'table', 'III', 'IV', 'V', '5', '6', 'BC', 'Boron', 'Carbon', '13', '14', '15', 'Al', 'Si', 'P', 'Aluminum', 'Silicon', 'Phosphorus', '31', '32', '33', 'Ga', 'Ge', 'As', 'Gallium', 'Germanium', 'Arsenic', '49', '51', 'In', 'Sb', 'Indium', 'Antimony', 'atoms', 'come', 'into', 'close', 'proximity', 'to', 'each', 'other', ',', 'the', 'valence', 'electrons', 'interact', 'to', 'form', 'a', 'crystal', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['If', 'a', 'small', 'electric', 'field', 'is', 'applied', 'to', 'this', 'material', ',', 'the', 'electrons', 'will', 'not', 'move', ',', 'because', 'they', 'will', 'still', 'be', 'bound', 'to', 'their', 'individual', 'atoms', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['The', 'bandgap', 'energy', 'Eg', 'and', 'coefficient', 'Bare', 'not', 'strong', 'functions', 'of', 'temperature', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['At', 'T', '=', '0', 'K', ',', 'all', 'valence', 'electrons', 'occupy', 'the', 'valence', 'Figure', '1.2', 'Two', '-dimensional', 'energy', 'band', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['When', 'the', 'fifth', 'phosphorus', 'valence', 'electron', 'moves', 'into', 'the', 'conduction', 'band', ',', 'a', 'positively', 'charged', 'phosphorus', 'ion', 'is', 'created', 'as', 'shown', 'in', 'Figure', '1.6', '(', 'b', ')', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['For', 'example', ',', 'gallium', 'arsenide', 'and', 'related', 'compounds', 'are', 'used', 'for', 'very', 'high', 'speed', 'devices', 'and', 'optical', 'devices', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['3', 'nea80644_ch01_07-066.qxd']","tf.Tensor(18, shape=(), dtype=int32)",18
"['06/08/2009', '05:15', 'PM']","tf.Tensor(18, shape=(), dtype=int32)",18
"['In', 'contrast', ',', 'gallium', 'arsenide', 'is', 'a', 'group', 'III', '–', 'V', 'compound', 'semiconductor', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Therefore', ',', 'at', 'T', '=', '0', 'K', ',', 'silicon', 'is', 'an', 'insulator', ';', 'that', 'is', ',', 'no', 'charge', 'flows', 'through', 'it', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Note', ':', 'Two', 'factors', 'need', 'to', 'be', 'mentioned', 'concerning', 'drift', 'velocity', 'and', 'mobility', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['An', 'electric', 'field', 'E', 'applied', 'in', 'one', 'direction', 'produces', 'a', 'force', 'on', 'the', 'holes', 'in', 'the', 'same', 'direction', ',', 'because', 'of', 'the', 'positive', 'charge', 'on', 'the', 'holes', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Assume', 'the', 'applied', 'electric', 'field', 'is', '100', 'V', '/', 'cm', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['An', 'electric', 'field', 'E', 'applied', 'in', 'one', 'direction', 'produces', 'a', 'force', 'on', 'the', 'electrons', 'in', 'the', 'opposite', 'direction', ',', 'because', 'of', 'the', 'electrons', '’', 'negative', 'charge', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Consider', 'an', 'n-type', 'semiconductor', 'with', 'a', 'large', 'number', 'of', 'free', 'electrons', '(', 'Figure', '1.8', '(', 'a', ')', ')', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['The', 'two', 'basic', 'processes', 'which', 'cause', 'electrons', 'and', 'holes', 'to', 'move', 'in', 'a', 'semiconductor', 'are', ':', '(', 'a', ')', 'drift', ',', 'which', 'is', 'the', 'movement', 'caused', 'by', 'electric', 'fields', ',', 'and', '(', 'b', ')', 'diffusion', ',', 'which', 'is', 'the', 'flow', 'caused', 'by', 'variations', 'in', 'the', 'concentration', ',', 'that', 'is', ',', 'concentration', 'gradients', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Solution', ':', 'Since']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Assume', 'mobility', 'values', 'of', 'μn', '=', '6800', 'cm2', '/', 'Vs', 'and', 'μp', '=', '300', 'cm2', '/', 'Vs', '.', '(', 'a', ')', 'Determine', 'the', 'resistivity', 'of', 'the', 'material', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['A', 'semiconductor', 'that', 'contains', 'acceptor', 'impurity', 'atoms', 'is', 'called', 'a', 'p-type', 'semiconductor', '(', 'for', 'the', 'positively', 'charged', 'holes', 'created', ')', 'and', 'has', 'a', 'preponderance', 'of', 'holes', 'compared', 'to', 'electrons', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['A', 'positively', 'charged', 'hole', 'is', 'created', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Page', '16', 'F506', 'Tempwork', ':', 'Dont', ""'"", 'Del', 'Rakesh', ':', 'June:Rakesh', '06-08-09:MHDQ134-01', 'Folder:MHDQ134-01', ':', '16', 'Part', '1', 'Semiconductor', 'Devices', 'and', 'Basic', 'Applications']","tf.Tensor(18, shape=(), dtype=int32)",18
"['The', 'results', 'obtained', 'in', 'Example', '1.2', 'clarify', 'this', 'definition', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['06/08/2009', '05:15', 'PM']","tf.Tensor(18, shape=(), dtype=int32)",18
"['06/08/2009', '05:15', 'PM']","tf.Tensor(18, shape=(), dtype=int32)",18
"['The', 'mobility', 'values', 'are', 'actually', 'functions', 'of', 'donor', 'and', '/', 'or', 'acceptor', 'impurity', 'concentrations', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['At', 'room', 'temperature', ',', 'adjacent', 'silicon', 'valence', 'electrons', 'have', 'sufficient', 'thermal', 'energy', 'to', 'move', 'into', 'this', 'position', ',', 'thereby', 'creating', 'a', 'hole', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
['1'],"tf.Tensor(18, shape=(), dtype=int32)",18
"['The', 'drift', 'current', 'density', 'is', 'then', 'J', '=', 'σ', 'E', '=', '(', '1.73', ')', '(', '100', ')', '=', '173', 'A', '/', 'cm2', 'Comment', ':', 'Since', 'n', '\x03', 'p', ',', 'the', 'conductivity', 'is', 'essentially', 'a', 'function', 'of', 'the', 'electron', 'concentration', 'and', 'mobility', 'only', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['The', 'doping', 'process', ',', 'which', 'allows', 'us', 'to', 'control', 'the', 'concentrations', 'of', 'free', 'electrons', 'and', 'holes', ',', 'determines', 'the', 'conductivity', 'and', 'currents', 'in', 'the', 'material', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['In', 'contrast', ',', 'in', 'a', 'p-type', 'semiconductor', ',', 'the', 'holes', 'are', 'the', 'majority', 'carrier', 'and', 'the', 'electrons', 'are', 'the', 'minority', 'carrier', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['The', 'Equilibrium', 'pn', 'Junction', 'Figure', '1.10', '(', 'a', ')', 'is', 'a', 'simplified', 'block', 'diagram', 'of', 'a', 'pn', 'junction', '.']","tf.Tensor(19, shape=(), dtype=int32)",19
"['Determine', 'the', 'conductivity', 'and', 'resistivity', 'if', '(', 'a', ')', 'N', '=', '2', '×', '1015', 'cm', '−3', 'a', 'and', '(', 'b', ')', 'Nd', '=', '2', '×', '1017', 'cm', '−3', '.', '(', 'Ans.', '(', 'a', ')', 'σ', '=', '0.154', '(', '\x05–cm', ')', '−', '1', ',', 'ρ', '=', '6.51', '\x05–cm', ';', '(', 'b', ')', 'σ', '=', '43.2', '(', '\x05–cm', ')', '−', '1', ',', 'ρ', '=', '0.0231', '\x05–cm', ')', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['When', 'these', 'excess', 'electrons', 'and', 'holes', 'are', 'created', ',', 'the', 'concentrations', 'of', 'free', 'electrons', 'and', 'holes', 'increase', 'above', 'their', 'thermal', 'equilibrium', 'values', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['These', 'additional', 'electrons', 'and', 'holes', 'are', 'called', 'excess', 'electrons', 'and', 'excess', 'holes', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['In', 'this', 'section', ',', 'we', 'will', 'discuss', 'the', 'behavior', 'of', 'nonequilibrium', 'electron', 'and', 'hole', 'concentrations', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['EXERCISE', 'PROBLEM', 'Ex', '1.4', ':', 'Consider', 'silicon', 'at', 'T', '=', '300', 'K.', 'Assume', 'the', 'hole', 'concentration', 'is', 'given', 'by', 'p', '=', '1016e−x', '/', 'L', 'p', '(', 'cm−3', ')', ',', 'where', 'L', 'p', '=', '10−3', 'cm', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['In', 'Figure', '1.9', '(', 'b', ')', ',', 'the', 'hole', 'concentration', 'is', 'a', 'function', 'of', 'distance', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['However', ',', 'by', 'definition', ',', 'there', 'are', 'fewer', 'particles', 'in', 'the', 'lower', '-', 'concentration', 'region', 'than', 'there', 'are', 'in', 'the', 'high', '-concentration', 'region', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['Assume', 'D', '=', '35', 'cm2', 'n', '/s.', 'Solution', ':', 'We', 'have', '(', ')', 'dn', '\x06n', '1012', '−', '1016', 'Jn', '=', 'e', 'Dn', '=', 'e', 'Dn', '=', '(', '1.6', '×', '10', '−', '19', ')', '(', '35', ')', 'dx', '\x06x', '0', '−', '3', '×', '10', '−', '4', 'nea80644_ch01_07-066.qxd']","tf.Tensor(18, shape=(), dtype=int32)",18
"['In', 'the', 'previous', 'two', 'examples', ',', 'current', 'densities', 'on', 'the', 'order', 'of', '200', 'A', '/', 'cm2', 'have', 'been', 'calculated', '.']","tf.Tensor(18, shape=(), dtype=int32)",18
"['06/08/2009', '05:15', 'PM']","tf.Tensor(19, shape=(), dtype=int32)",19
"['The', 'diffusion', 'of', 'electrons', 'from', 'a', 'high', '-', 'concentration', 'region', 'nea80644_ch01_07-066.qxd']","tf.Tensor(18, shape=(), dtype=int32)",18
"['1.2', 'THE', 'pn', 'JUNCTION']","tf.Tensor(19, shape=(), dtype=int32)",19
"['The', 'theoretical', 'relationship', 'between', '[', 'th(e', 'vo', ')', 'ltage', ']', 'and', 'the', 'current', 'in', 'the', 'pn', 'junction', 'is', 'given', 'by', 'vD', 'i', 'nV', 'D', '=', 'IS', 'e', 'T', '−', '1', '(', '1.18', ')']","tf.Tensor(19, shape=(), dtype=int32)",19
